id,Длинна,Диаметр,Цвет
70239202149071659,51.0,3.8,None
70239202173060937,32.0,4.2,RAL-9003
70239201931461601,50.0,4.2,None
70239202173038996,30.0,3.0,Цинк
70239201931461420,50.0,4.8,Цинк
70239202149071102,35.0,3.5,None
70239202173077953,200.0,6.0,Желтый
70239201931544222,70.0,4.8,RAL-3003
70239201940748100,19.0,3.5,None
70239202173123554,32.0,3.5,None
70239202149053134,90.0,5.0,None
70239202173480962,35.0,4.8,RAL-8017
70239201931544266,19.0,4.2,Цинк
70239201954471889,19.0,5.5,RAL-3005
70239201931456045,110.0,10.0,None
70239202187119380,45.0,3.5,None
70239202186897062,51.0,4.8,None
70239202149082999,19.0,3.9,None
70239202173098329,19.0,4.8,Коричневый
70239201940582740,120.0,4.8,None
70239202149059730,16.0,3.5,None
70239202173135207,16.0,3.9,Цинк
70239202153673679,19.0,3.5,None
70239202173032825,60.0,5.0,Цинк
70239202157973337,30.0,3.5,Черный
70239202187106366,35.0,4.8,Цинк
70239202188847108,50.0,6.0,None
70239202173062316,45.0,4.0,Желтый
70239202149110294,25.0,4.2,None
70239201931462050,55.0,3.5,None
70239202173068532,19.0,5.5,RAL-5005
70239202173124556,19.0,4.8,Зеленый
70239202188749563,40.0,4.5,None
70239202157976485,41.0,4.2,Цинк
70239201954471220,13.0,4.2,Цинк
70239202173480880,25.0,4.2,Цинк
70239202186586667,35.0,3.8,Черный
70239202157985473,40.0,3.5,Цинк
70239202148960327,38.0,4.2,None
70239202173113015,80.0,6.0,Белый
70239202149062530,65.0,4.2,None
70239201940584061,25.0,None,None
70239202186916845,28.0,4.8,None
70239202157965636,45.0,3.5,Черный
70239202157984525,140.0,6.0,Цинк
70239202149066499,150.0,4.8,None
70239202186339640,100.0,4.8,None
70239202173103185,29.0,4.8,Красный
70239202156267170,40.0,4.5,Цинк
70239202149000269,150.0,6.0,None
70239202157966680,90.0,6.0,Цинк
70239202173124431,110.0,4.8,None
70239202186931805,19.0,3.5,None
70239202186277080,9.5,3.5,None
70239202173078565,90.0,5.0,Желтый
70239202173130547,25.0,3.9,Желтый
70239202157969865,29.0,4.8,Цинк
70239202187044855,25.0,3.5,None
70239202156295635,100.0,5.0,Цинк
70239202187050722,35.0,3.5,None
70239202149116905,38.0,4.2,None
70239202149082821,16.0,5.0,None
70239201940735456,45.0,3.9,None
70239202173039617,16.0,4.2,RAL-9003
70239202157975493,11.0,3.8,None
70239202187492048,25.0,3.5,None
70239202173056443,40.0,6.0,Желтый
70239202148927559,13.0,4.2,None
70239202187370126,32.0,3.5,None
70239202173129815,51.0,4.8,RAL-6005
70239202173097731,65.0,4.8,Красный
70239202157983925,95.0,4.8,Черный
70239202173098310,50.0,4.0,Цинк
70239201931544227,70.0,4.8,RAL-3005
70239202173118732,40.0,4.0,Цинк
70239202184374972,38.0,4.2,None
70239202149060689,140.0,4.8,None
70239202173100895,50.0,4.2,Цинк
70239202173039055,35.0,6.0,Желтый
70239202149059732,20.0,4.0,None
70239202186896831,95.0,4.8,Черный
70239202157983597,16.0,4.2,None
70239202173192061,80.0,4.8,Красный
70239202157984178,125.0,5.0,Черный
70239202188749382,60.0,6.0,None
70239202149080177,102.0,6.3,None
70239202157973243,19.0,4.2,Цинк
70239202173034089,50.0,4.8,Синий
70239202164398314,19.0,4.2,None
70239201931460615,120.0,6.0,None
70239202171890756,80.0,5.0,Цинк
70239201931460646,20.0,3.0,None
70239202149029238,12.0,3.5,None
70239202156290990,40.0,3.0,Цинк
70239201931545037,14.0,4.2,Цинк
70239201931544179,16.0,4.2,RAL-6005
70239201931554093,19.0,4.2,RAL-6005
70239202188615265,80.0,5.0,None
70239202173083406,28.0,4.8,RAL-6005
70239202149000708,16.0,3.5,None
70239202149058083,16.0,2.5,None
70239202149030019,55.0,3.5,None
70239202149062656,90.0,4.2,None
70239202157983244,25.0,4.0,Цинк
70239202148927246,40.0,4.5,None
70239202186336850,70.0,6.0,None
70239202158256999,11.0,3.5,None
70239202173067805,35.0,4.8,Красный
70239202173481137,50.0,4.8,RAL-3005
70239202149098801,16.0,4.0,None
70239201931453879,51.0,5.5,Цинк
70239202173026635,19.0,5.5,RAL-5002
70239202173124217,38.0,4.8,Зеленый
70239201940585714,25.0,None,None
70239201940734998,65.0,3.8,None
70239202173134681,160.0,6.0,Желтый
70239202187119362,19.0,5.5,Цинк
70239202157982333,32.0,4.2,None
70239202173085437,12.0,3.0,Желтый
70239202149098660,9.5,3.5,None
70239202173026202,29.0,4.8,Синий
70239202157989799,19.0,4.2,Цинк
70239202188153106,45.0,3.5,None
70239202149100651,150.0,4.8,None
70239202061696851,50.0,5.0,None
70239201931455440,140.0,6.0,None
70239202173058811,51.0,4.8,RAL-7004
70239202149110387,75.0,4.2,None
70239202173481240,16.0,4.2,None
70239202173191610,38.0,3.5,Белый
70239202173127808,51.0,3.5,None
70239202149082892,50.0,4.2,None
70239201940756235,30.0,3.0,None
70239202188377825,32.0,3.5,None
70239202173133339,35.0,4.8,Цинк
70239201942562780,40.0,4.0,Желтый
70239202164423923,45.0,3.5,None
70239202188863860,20.0,2.5,None
70239201931561604,25.0,5.5,RAL-5005
70239202173071817,75.0,4.2,Цинк
70239202173036338,35.0,4.8,RAL-6005
70239202173191783,180.0,6.0,Белый
70239201942559847,19.0,5.5,RAL-7004
70239202189548753,20.0,4.5,None
70239202173097667,185.0,6.3,None
70239201931467821,50.0,8.0,None
70239202173118727,13.0,4.2,Цинк
70239201931545746,25.0,4.2,RAL-3005
70239202157969086,60.0,4.0,Цинк
70239201931460839,41.0,4.2,None
70239201931462065,30.0,5.0,None
70239202187055199,55.0,3.5,None
70239202173029306,30.0,3.5,Цинк
70239201931461789,11.0,3.5,Цинк
70239201931461416,80.0,10.0,None
70239202157983078,15.0,4.0,Цинк
70239202173119276,25.0,3.0,Желтый
70239202188947931,51.0,5.5,None
70239202149038595,30.0,4.0,None
70239202188135857,160.0,4.8,None
70239201931545171,41.0,3.5,Черный
70239202173044443,19.0,4.8,Коричневый
70239201931438924,14.0,4.2,None
70239202186586500,16.0,4.2,Цинк
70239202149078756,19.0,3.5,None
70239201931546719,25.0,5.5,RAL-5021
70239202189629533,14.0,4.2,Цинк
70239201931552490,25.0,5.5,None
70239202173114091,19.0,5.5,RAL-3005
70239202157984240,40.0,3.5,Черный
70239202188983312,60.0,6.0,None
70239201931552861,13.0,4.2,RAL-3005
70239202173101909,160.0,6.0,Белый
70239201931621322,13.0,4.2,None
70239202173062036,60.0,4.0,Желтый
70239201931467369,76.0,4.8,Цинк
70239202173101399,35.0,4.5,Белый
70239202149070758,70.0,4.5,None
70239202157977037,30.0,3.5,Черный
70239202157987921,41.0,4.2,None
70239202173078103,51.0,4.8,RAL-5010
70239201931568867,19.0,4.2,Цинк
70239202186277491,13.0,4.2,None
70239202173030762,38.0,4.2,Цинк
70239202156174671,50.0,5.0,None
70239201931545014,35.0,4.8,RAL-7004
70239202173071593,35.0,4.8,Цинк
70239201931544341,38.0,5.5,None
70239202189951610,13.0,2.5,None
70239201931544422,16.0,4.2,RAL-7004
70239202167097215,64.0,4.8,None
70239201931571647,16.0,4.2,Цинк
70239201931458967,11.0,3.5,Черный
70239202173135357,35.0,3.5,Цинк
70239202189612587,45.0,3.5,Черный
70239201931547622,32.0,6.3,RAL-3003
70239202189738589,51.0,3.5,Черный
70239202173062820,28.0,4.8,RAL-7004
70239202173095139,127.0,4.8,None
70239202173481269,75.0,4.2,None
70239202156228560,35.0,3.5,Цинк
70239202173135226,100.0,6.0,Желтый
70239202149068147,38.0,5.5,None
70239202149062916,50.0,4.2,None
70239202188863796,50.0,4.0,None
70239202149108146,11.0,3.5,None
70239202157985430,19.0,3.9,Черный
70239201931462413,110.0,4.8,None
70239202173025656,50.0,6.0,Белый
70239202173087480,45.0,3.0,Желтый
70239202157985518,30.0,4.0,Цинк
70239202173029259,60.0,5.0,Белый
70239202189951616,50.0,6.0,None
70239202164412408,13.0,4.2,None
70239202188629715,110.0,6.0,None
70239202173029752,80.0,4.5,Желтый
70239202173191382,50.0,4.8,RAL-3009
70239202173133830,75.0,4.2,None
70239201942561788,38.0,5.5,Цинк
70239202188135837,28.0,4.8,RAL-3005
70239202149119182,45.0,4.5,None
70239202173131273,20.0,3.5,Белый
70239201931544641,25.0,5.5,RAL-6005
70239202173480965,45.0,3.5,Черный
70239202157971638,16.0,3.5,Черный
70239201942562259,70.0,4.8,RAL-5005
70239202188749389,35.0,4.8,RAL-1015
70239202187727626,51.0,3.5,None
70239201931461183,110.0,8.0,None
70239202186110451,35.0,4.8,None
70239201931453920,19.0,3.5,None
70239201931460471,35.0,3.5,None
70239202188947935,50.0,4.2,None
70239202157977173,120.0,6.0,Цинк
70239202173025097,51.0,4.8,RAL-3003
70239201931462385,70.0,4.2,None
70239202173071413,38.0,4.8,Красный
70239202157979028,102.0,4.8,Черный
70239202157984564,50.0,4.5,Цинк
70239202187044800,35.0,3.5,None
70239202173058426,19.0,5.5,Синий
70239202157988817,70.0,4.0,Цинк
70239202173114175,70.0,5.0,Желтый
70239201931465863,75.0,4.2,None
70239202157979407,41.0,3.5,Черный
70239202157983201,16.0,3.5,Черный
70239202149127505,16.0,4.2,None
70239202186109971,50.0,4.2,None
70239202149067903,25.0,4.0,None
70239202149072758,25.0,2.5,None
70239202149112349,90.0,4.2,None
70239201931569448,25.0,4.2,Цинк
70239202173084823,90.0,5.0,Цинк
70239201931772382,64.0,3.8,None
70239202157980577,30.0,5.0,Цинк
70239202149038082,13.0,2.5,None
70239202012539243,29.0,4.8,RAL-6005
70239201931461963,64.0,6.3,None
70239202157976527,55.0,3.5,Черный
70239202173086654,19.0,3.5,None
70239201940584373,45.0,3.9,None
70239202173112228,20.0,3.0,Цинк
70239202149070959,64.0,4.8,None
70239202149073442,32.0,3.5,None
70239202186110503,25.0,3.8,Черный
70239202149053168,35.0,5.0,None
70239202157976689,65.0,3.8,Черный
70239201931462025,12.0,4.0,None
70239202149073077,45.0,3.8,None
70239201954471653,41.0,4.2,Цинк
70239202173027414,50.0,4.8,Красный
70239202186562319,45.0,3.5,Белый
70239202186613620,25.0,3.5,None
70239202157971429,50.0,4.8,Цинк
70239201931470865,11.0,3.5,Цинк
70239202173057098,19.0,4.2,Красный
70239202149030001,38.0,4.2,None
70239201931439394,16.0,4.2,None
70239201931455105,6.3,5.0,None
70239202173068134,60.0,4.8,Красный
70239202186110446,70.0,4.2,Черный
70239202157970938,19.0,3.5,Черный
70239202156198963,70.0,5.0,Цинк
70239202188153119,35.0,4.8,RAL-8017
70239202148926900,12.0,3.0,None
70239202156250711,60.0,4.5,Цинк
70239202149057375,50.0,5.0,None
70239202172897734,32.0,4.2,Цинк
70239201942561510,32.0,4.2,Цинк
70239202173078613,51.0,4.8,RAL-5002
70239201931546170,25.0,3.9,Черный
70239202164406472,25.0,3.8,None
70239202189558845,25.0,3.5,None
70239202188749487,28.0,4.8,RAL-7015
70239201931549029,185.0,6.3,Цинк
70239202157986239,32.0,3.5,Черный
70239202173481079,51.0,4.2,Цинк
70239202188905071,19.0,3.5,Черный
70239202173480988,35.0,3.5,Черный
70239202173127680,16.0,3.0,Желтый
70239202173191470,75.0,4.2,Цинк
70239201931544899,19.0,5.5,RAL-3003
70239202173084140,28.0,4.8,Цинк
70239202188153114,80.0,4.8,None
70239202173068284,50.0,4.8,Белый
70239202173116772,65.0,3.8,None
70239202149071208,60.0,4.0,None
70239202188959722,13.0,2.5,None
70239201942559811,60.0,4.5,Желтый
70239202157978943,51.0,3.5,Черный
70239202188135905,32.0,3.5,Черный
70239202186336733,30.0,4.0,None
70239202189612571,16.0,3.5,Черный
70239202149068192,25.0,3.9,None
70239202173087153,51.0,4.8,RAL-6005
70239201931854905,89.0,4.2,Черный
70239202172988092,19.0,4.2,Цинк
70239202187491340,41.0,3.5,None
70239201931545750,29.0,4.8,RAL-7004
70239202173068147,29.0,4.8,Коричневый
70239202173094972,50.0,5.0,Белый
70239202157984404,35.0,3.5,Черный
70239202149071032,60.0,5.0,None
70239202186276921,25.0,4.2,None
70239202164404839,25.0,4.2,None
70239202157970130,35.0,3.5,Цинк
70239201954471345,41.0,3.5,None
70239201942561069,80.0,4.5,Желтый
70239202172896776,38.0,4.2,Цинк
70239202188471980,20.0,3.5,Черный
70239202149000404,51.0,3.5,None
70239202149067857,16.0,4.0,None
70239202173031349,28.0,4.8,RAL-1018
70239202173078462,40.0,4.5,Белый
70239201931544225,16.0,4.2,RAL-3005
70239202173067219,19.0,5.5,Зеленый
70239202189994478,100.0,6.0,None
70239202173127079,40.0,5.0,Желтый
70239202149053103,80.0,6.0,None
70239202186916970,25.0,3.8,Цинк
70239202164424590,32.0,3.8,None
70239202157988623,20.0,5.0,Цинк
70239202173052163,55.0,3.5,None
70239201931544178,51.0,4.2,Цинк
70239202173030183,19.0,4.2,None
70239202157967412,16.0,3.5,Черный
70239202188629713,35.0,3.8,None
70239202189918822,40.0,3.5,Черный
70239202173078961,100.0,6.0,Желтый
70239202188983347,60.0,4.0,None
70239202173058008,28.0,4.8,RAL-3003
70239202173099254,51.0,4.8,RAL-7015
70239202173102989,16.0,4.5,Белый
70239201931546745,25.0,4.2,RAL-8017
70239201931440367,19.0,4.2,None
70239202156243723,35.0,6.0,Цинк
70239202173087190,32.0,5.5,Белый
70239202186339802,32.0,4.2,None
70239201940756426,51.0,3.8,None
70239201931544499,29.0,4.8,RAL-5005
70239201931460838,150.0,8.0,None
70239202149068253,19.0,3.9,None
70239202158253053,41.0,3.5,None
70239202189529935,35.0,4.5,None
70239202157985465,32.0,3.5,Черный
70239202173071867,25.0,3.5,Желтый
70239202156258956,45.0,5.0,Цинк
70239202157977520,45.0,3.5,Черный
70239202156235129,150.0,6.0,Цинк
70239202156296701,50.0,5.0,Цинк
70239202149072928,35.0,3.5,None
70239202173097953,50.0,4.8,Синий
70239202173481280,51.0,3.8,None
70239202173126406,29.0,4.8,Зеленый
70239202173079759,25.0,5.5,Зеленый
70239202172994755,50.0,4.8,Коричневый
70239202187586622,51.0,3.5,None
70239202149067843,16.0,3.0,None
70239202173120350,51.0,4.8,Коричневый
70239202157982451,50.0,3.5,Черный
70239202186896927,11.0,3.5,None
70239202149071193,25.0,4.5,None
70239202173043744,80.0,5.0,Цинк
70239201931460834,38.0,4.2,None
70239202189503071,30.0,3.5,Черный
70239202173133913,16.0,3.5,Белый
70239201931461180,35.0,4.8,Цинк
70239202173069175,30.0,3.5,Желтый
70239202173117603,16.0,3.5,Черный
70239202156259264,40.0,3.0,Цинк
70239201931544231,19.0,5.5,Цинк
70239202153674311,110.0,6.0,None
70239202173112459,40.0,3.0,Желтый
70239202187198911,76.0,4.2,None
70239202173101923,35.0,4.8,RAL-3011
70239202173024300,75.0,4.2,None
70239201931461177,260.0,10.0,None
70239202187199324,11.0,3.5,Цинк
70239202157983782,76.0,4.2,Черный
70239201931461676,90.0,8.0,None
70239202149108249,32.0,3.8,None
70239202156170802,35.0,4.0,None
70239202173045379,75.0,4.2,None
70239202173124476,50.0,4.2,Цинк
70239202186339853,32.0,3.5,Черный
70239202173051814,70.0,4.8,Коричневый
70239202173097522,120.0,6.0,Желтый
70239202173072224,51.0,3.5,None
70239201931544206,19.0,4.8,Цинк
70239201931547152,19.0,3.9,Желтый
70239202173112542,13.0,4.2,Цинк
70239201931472105,50.0,3.9,None
70239202157990284,75.0,4.2,Черный
70239201954471781,29.0,4.8,Цинк
70239201931455438,50.0,6.0,None
70239202149071161,51.0,4.8,None
70239202173071111,19.0,4.2,Цинк
70239202173087498,9.5,3.5,None
70239201940703662,19.0,4.8,Цинк
70239201942564036,60.0,4.0,Желтый
70239202173120382,51.0,4.8,RAL-6005
70239201931460621,32.0,4.2,None
70239202157984280,16.0,4.2,Цинк
70239201931461899,6.3,5.0,None
70239202188983395,10.0,2.5,None
70239202157967150,65.0,3.8,Черный
70239202186112297,16.0,4.2,None
70239202173067438,20.0,4.1,Белый
70239202172922524,25.0,5.5,Цинк
70239202167082681,120.0,6.0,None
70239202149063264,30.0,3.9,None
70239202173481121,16.0,3.5,Черный
70239202186337474,100.0,4.8,None
70239202149059613,35.0,3.5,None
70239202188510284,45.0,4.0,None
70239201928639716,25.0,3.5,Черный
70239202157987953,41.0,3.5,Черный
70239201940584037,32.0,3.8,None
70239202173087539,45.0,3.5,None
70239202188648576,50.0,3.5,None
70239202157969471,11.0,3.5,Черный
70239202149063040,13.0,4.2,None
70239202149057570,55.0,3.5,None
70239202172972271,16.0,4.2,Красный
70239202173134447,50.0,4.2,Цинк
70239202187055183,25.0,3.5,None
70239202173132145,19.0,4.8,Цинк
70239202187366957,70.0,4.2,None
70239202157969667,14.0,4.2,None
70239202173481359,16.0,4.2,Цинк
70239201940739850,35.0,3.5,None
70239202186336356,75.0,4.2,None
70239202149000354,45.0,3.9,None
70239201940748968,35.0,3.5,None
70239202188511614,40.0,3.5,None
70239202153673781,38.0,4.2,None
70239201931470321,16.0,2.9,None
70239202149119189,150.0,6.0,None
70239202188271633,5.6,3.0,RAL-8017
70239202173079826,90.0,4.2,None
70239202149066580,64.0,4.8,None
70239202156253986,40.0,4.0,Цинк
70239202164411080,41.0,3.8,None
70239202188629615,45.0,3.5,None
70239202188847065,20.0,5.0,None
70239202157967120,35.0,4.8,Цинк
70239202173080198,45.0,4.5,Желтый
70239202171929812,60.0,5.0,None
70239202173101466,32.0,6.3,Белый
70239202173481067,19.0,3.8,None
70239201931672906,90.0,4.2,None
70239201942561006,30.0,5.0,Желтый
70239202157979304,75.0,4.2,Черный
70239202188863740,20.0,4.5,None
70239202173041799,35.0,4.8,RAL-5005
70239202156254871,140.0,6.0,Цинк
70239202173120268,19.0,3.5,None
70239202189642000,19.0,5.5,RAL-6002
70239202149057475,75.0,4.2,None
70239202167082070,25.0,3.8,None
70239202173191123,70.0,4.8,Синий
70239202173063469,29.0,4.8,Красный
70239202173042128,19.0,4.8,Красный
70239202157977228,40.0,3.5,Черный
70239202157981722,45.0,5.0,Цинк
70239202173130829,65.0,3.8,None
70239202172918580,13.0,4.2,Цинк
70239202157989314,35.0,3.5,Черный
70239202149073341,150.0,6.0,None
70239202149119285,65.0,4.2,None
70239202188511695,35.0,4.0,None
70239201931461785,70.0,6.0,None
70239202167083086,100.0,4.8,None
70239202157982448,64.0,3.9,Черный
70239202157974748,19.0,3.5,Черный
70239202173191142,60.0,4.8,Зеленый
70239202173031344,19.0,5.5,Зеленый
70239202149082991,12.0,3.5,None
70239202148960463,20.0,2.5,None
70239202157983222,90.0,4.8,Черный
70239202149000853,19.0,4.2,None
70239202187199313,90.0,4.2,None
70239202149068605,20.0,3.0,None
70239202173124798,38.0,4.2,Цинк
70239202173028826,35.0,4.8,RAL-1014
70239202173481099,41.0,3.5,Черный
70239202173031384,29.0,4.8,Красный
70239202173481074,41.0,3.5,Черный
70239202187577517,25.0,3.5,None
70239202157970528,65.0,3.8,Черный
70239202188511771,30.0,5.0,None
70239202153673947,25.0,4.5,None
70239202173032119,45.0,4.5,Желтый
70239202186336287,25.0,3.5,Белый
70239202188511565,80.0,6.0,None
70239201931461411,16.0,4.2,None
70239202180129746,25.0,4.0,Белый
70239201940710177,32.0,4.2,None
70239202187533711,45.0,3.5,None
70239202188648508,150.0,4.8,None
70239202149079406,32.0,4.2,None
70239202186932428,89.0,4.2,None
70239202164370415,51.0,3.8,None
70239202157984046,19.0,6.3,Цинк
70239202149066575,64.0,5.5,None
70239202149119286,45.0,3.5,None
70239201942564080,30.0,6.0,Желтый
70239202173130238,41.0,3.5,None
70239202175053345,25.0,3.8,None
70239202173100018,25.0,3.9,None
70239202149062459,130.0,6.0,None
70239202157981821,51.0,4.8,Цинк
70239202189595926,150.0,4.8,Черный
70239201931461188,30.0,3.9,None
70239201931546892,150.0,6.3,Цинк
70239202173132167,19.0,4.8,Красный
70239202172988622,70.0,4.8,Коричневый
70239202149053120,150.0,6.0,None
70239202173042272,35.0,4.8,Зеленый
70239201931549360,19.0,4.2,RAL-8017
70239202157973111,25.0,4.2,Цинк
70239202173097994,35.0,3.5,Белый
70239202148927286,90.0,4.2,None
70239202149058039,130.0,6.0,None
70239201931460700,6.3,5.0,None
70239202149067845,20.0,3.0,None
70239202188004792,41.0,3.5,None
70239202157976996,51.0,3.5,Черный
70239202173119822,90.0,6.0,Желтый
70239202173058524,50.0,4.8,Зеленый
70239202173096560,45.0,3.5,None
70239201940757917,51.0,3.5,None
70239202157988887,90.0,4.8,Черный
70239201931544466,16.0,3.9,Желтый
70239201931544786,32.0,6.3,Цинк
70239202157970254,25.0,5.0,Цинк
70239201940756582,110.0,4.8,None
70239202188847081,19.0,3.5,None
70239201931545958,35.0,3.9,Желтый
70239202156273913,30.0,3.5,Цинк
70239202173119804,51.0,4.8,Зеленый
70239202189651671,30.0,4.0,None
70239201931552890,35.0,4.8,RAL-3005
70239202186932438,102.0,4.8,None
70239201931461052,102.0,6.3,Цинк
70239202148927349,75.0,4.2,None
70239202173115287,13.0,4.2,Цинк
70239202173061416,19.0,5.5,Красный
70239202173051410,51.0,4.8,RAL-3011
70239202173081427,25.0,4.0,Белый
70239202157971743,127.0,4.8,Черный
70239202149000459,55.0,3.5,None
70239202148999324,25.0,4.2,None
70239202173030491,80.0,4.8,Красный
70239202173045134,16.0,4.2,Зеленый
70239202173071972,16.0,3.5,Желтый
70239202173046368,80.0,5.0,Желтый
70239202173101277,70.0,4.8,Зеленый
70239202149067858,19.0,3.5,None
70239202173481324,55.0,3.5,Черный
70239201931455135,90.0,6.0,None
70239202173069198,16.0,4.2,Зеленый
70239202189972509,90.0,4.8,Черный
70239202173088718,32.0,3.5,None
70239201931461905,19.0,6.3,None
70239201931544176,16.0,4.2,Цинк
70239202186944444,152.0,4.8,None
70239202149083852,100.0,5.0,None
70239202173481342,32.0,6.3,Цинк
70239202173480951,55.0,3.5,None
70239201931458927,220.0,12.0,None
70239202188648497,51.0,4.8,RAL-8014
70239201931544580,16.0,3.5,Черный
70239202171848780,80.0,5.0,Цинк
70239201931456048,180.0,8.0,None
70239202149097036,30.0,5.0,None
70239202173095911,13.0,3.5,None
70239202188629733,25.0,2.5,None
70239202157972756,60.0,6.3,Цинк
70239202149066083,9.5,3.5,None
70239202186277024,20.0,5.0,None
70239202157975361,51.0,4.8,Цинк
70239202171886778,60.0,5.0,None
70239202186277252,45.0,3.5,Черный
70239202157977507,25.0,4.2,None
70239202014105173,51.0,4.8,RAL-6005
70239201940582698,29.0,4.8,Цинк
70239201940756702,40.0,3.0,None
70239202186112118,16.0,4.2,None
70239202157982313,150.0,5.0,Черный
70239202188510152,30.0,3.5,None
70239202149057308,35.0,3.5,None
70239202157966125,160.0,6.0,Цинк
70239202173052678,40.0,4.5,Желтый
70239202189548736,30.0,3.9,None
70239201931466905,90.0,4.2,None
70239201942560266,120.0,6.0,Желтый
70239202173065066,9.5,3.5,None
70239202157985486,51.0,4.2,None
70239202186917090,45.0,3.9,None
70239202188983300,35.0,4.8,RAL-6026
70239202173480875,50.0,4.8,RAL-6005
70239202173135538,16.0,4.2,Белый
70239202148999399,11.0,3.5,None
70239202157973900,19.0,4.2,None
70239202189641710,30.0,4.5,None
70239202149079485,20.0,4.5,None
70239202173060622,9.5,4.8,Белый
70239202173041585,19.0,3.5,None
70239201940586041,51.0,3.8,None
70239202149053728,55.0,3.8,None
70239202157989517,25.0,3.5,Черный
70239201940756880,1000.0,120.0,None
70239201931455141,70.0,4.2,None
70239202157966798,50.0,4.0,Цинк
70239202189558842,16.0,3.0,None
70239202188263075,64.0,3.8,None
70239202174785459,32.0,4.2,Цинк
70239201940747053,127.0,4.8,None
70239202157965322,45.0,3.9,Черный
70239202173091288,32.0,3.5,None
70239201942564014,90.0,5.0,Желтый
70239202173110211,11.0,3.5,None
70239201940756303,127.0,3.5,Черный
70239202157971623,11.0,3.5,Черный
70239202187045818,45.0,3.5,Черный
70239202186112428,65.0,64.0,Черный
70239201931455442,100.0,10.0,None
70239202189548469,25.0,4.5,None
70239201931470096,32.0,3.9,None
70239201940710141,127.0,4.8,None
70239202149000228,45.0,3.5,None
70239202173048547,55.0,3.5,None
70239202156230133,80.0,6.0,Цинк
70239201931550229,75.0,4.2,Цинк
70239201931471880,60.0,5.5,None
70239202149071216,11.0,3.5,None
70239202189529938,32.0,4.2,None
70239202173087133,41.0,3.5,None
70239202158236963,70.0,4.5,None
70239201931544430,25.0,4.2,RAL-5005
70239202173070593,20.0,2.5,Желтый
70239202173061891,40.0,4.0,Желтый
70239202148926894,40.0,3.0,None
70239202180487415,20.0,4.0,None
70239202157970430,55.0,3.5,Черный
70239202173094468,41.0,3.5,None
70239202173104551,32.0,3.5,None
70239202173117996,30.0,3.5,Желтый
70239202173481353,35.0,4.8,RAL-6005
70239202186392573,65.0,4.2,None
70239202188648336,25.0,2.5,None
70239202173081499,29.0,4.8,RAL-5021
70239201940739758,64.0,3.8,None
70239202173083748,32.0,5.5,RAL-5005
70239202187044817,65.0,3.8,None
70239201931552938,76.0,5.5,Цинк
70239202157989704,55.0,3.5,Черный
70239202173060198,40.0,3.0,Желтый
70239202158237012,25.0,5.0,None
70239202153674309,50.0,4.2,None
70239201940709985,9.5,3.5,None
70239202187543789,127.0,4.8,None
70239202173100278,19.0,5.5,RAL-8017
70239202153674354,25.0,4.0,None
70239202149056979,50.0,4.0,None
70239202156176398,25.0,3.0,None
70239202186276945,19.0,4.2,Цинк
70239202173097479,11.0,3.5,None
70239202157978923,50.0,4.8,Цинк
70239202173061879,35.0,4.8,RAL-5005
70239202014068676,35.0,4.8,RAL-3011
70239202149108244,30.0,3.5,None
70239201940746905,41.0,3.5,None
70239202157986053,13.0,3.9,None
70239202149079384,25.0,4.5,None
70239202149000521,25.0,4.2,None
70239202157992722,45.0,3.5,Черный
70239202188510282,70.0,5.0,None
70239202149073118,41.0,3.8,None
70239202189764602,51.0,4.8,RAL-3011
70239201819352525,41.0,3.5,Черный
70239202187054239,13.0,4.2,None
70239202173077089,35.0,4.8,RAL-6005
70239201931571288,35.0,3.5,Черный
70239201940747019,16.0,3.5,None
70239202173099861,70.0,4.8,Коричневый
70239202149000666,100.0,4.8,None
70239202157973823,95.0,4.8,Черный
70239202186112332,51.0,3.5,Черный
70239202157982619,35.0,3.5,Черный
70239202173043857,38.0,4.8,Коричневый
70239202186336967,51.0,3.5,Черный
70239202173112606,25.0,5.5,RAL - 5009
70239202173129974,25.0,5.0,Желтый
70239202157975570,40.0,3.5,Черный
70239202149056944,55.0,3.5,None
70239202173038999,65.0,3.8,None
70239202186562271,19.0,3.5,None
70239202173036389,50.0,4.8,Коричневый
70239202173481160,25.0,5.5,Цинк
70239202172991998,28.0,4.8,Коричневый
70239202173026717,51.0,4.8,RAL-5005
70239201931554273,41.0,4.2,Цинк
70239202153674122,35.0,4.8,None
70239201940584271,16.0,4.2,Цинк
70239202173082151,16.0,4.2,Цинк
70239202173481253,50.0,4.8,Цинк
70239202157970709,90.0,4.8,Черный
70239202157978947,152.0,4.8,Черный
70239202173082646,40.0,5.0,Желтый
70239202189994485,75.0,4.2,None
70239202149065968,50.0,6.0,None
70239201954471539,16.0,4.2,Цинк
70239202149067699,11.0,3.5,None
70239202173129453,50.0,4.2,Цинк
70239201931455207,35.0,3.5,None
70239202149000760,28.0,4.8,None
70239201940557288,65.0,4.2,None
70239202173039007,51.0,4.8,RAL-5005
70239201931442131,25.0,5.5,Цинк
70239202164410708,75.0,4.2,None
70239202156290807,30.0,6.0,Цинк
70239202148927375,16.0,4.2,None
70239202173061766,16.0,4.2,Красный
70239202189642002,76.0,4.8,None
70239201931465999,51.0,3.5,None
70239202149070815,75.0,4.2,None
70239202157967920,30.0,3.5,Черный
70239202173481083,51.0,3.5,Черный
70239202188509986,20.0,4.5,None
